ID,UnitName,FactionName,FactionID
2782,Caretaker Alaric,Stormwind,72
2783,Marez Cowl,Syndicate,70
2784,King Magni Bronzebeard,Ironforge,47
2785,Theldurin the Lost,Friendly,31
2786,Gerrig Bonegrip,Ironforge,47
2787,Zaruk,Horde Generic,66
2788,Apprentice Kryten,Stormwind,72
2789,Skuerto,Ironforge,47
2790,Grand Mason Marblesten,Ironforge,47
2791,Enraged Rock Elemental,Elemental,74
2792,Gor'mul,Orgrimmar,76
2793,Kor'gresh Coldrage,Ogre,38
2794,Summoned Guardian,Escortee,40
2795,"Lenny \""Fingers\"" McCoy",Stormwind,72
2796,Faelyssa,Darnassus,69
2798,Pand Stonebinder,Thunder Bluff,81
2799,Lucian Fenner,Undercity,68
2801,Tresa MacGregor,Ironforge,47
2802,Susan Tillinghast,Undercity,68
2803,Malygen,Darnassus,69
2804,Kurden Bloodclaw,Warsong Outriders,889
2805,Deneb Walker,Stormwind,72
2806,Bale,Thunder Bluff,81
2808,Vikki Lonsav,Stormwind,72
2810,Hammon Karwn,Stormwind,72
2812,Drovnar Strongbrew,Ironforge,47
2814,Narj Deepslice,Ironforge,47
2816,Androd Fadran,Stormwind,72
2817,Rigglefuzz,Booty Bay,21
2818,Slagg,Orgrimmar,76
2819,Tunkk,Orgrimmar,76
2820,Graud,Orgrimmar,76
2821,Keena,Orgrimmar,76
2829,Starving Buzzard,Beast - Carrion Bird,669
2830,Buzzard,Beast - Carrion Bird,669
2831,Giant Buzzard,Beast - Carrion Bird,669
2832,Nixxrax Fillamug,Booty Bay,21
2834,Myizz Luckycatch,Booty Bay,21
2835,Cedrik Prose,Stormwind,72
2836,Brikk Keencraft,Booty Bay,21
2837,Jaxin Chong,Booty Bay,21
2838,Crazk Sparks,Booty Bay,21
2839,Haren Kanmae,Booty Bay,21
2840,Kizz Bluntstrike,Booty Bay,21
2842,Wigcik,Booty Bay,21
2843,Jutak,Booty Bay,21
2844,Hurklor,Booty Bay,21
2845,Fargon Mortalak,Booty Bay,21
2846,Blixrez Goodstitch,Booty Bay,21
2847,Jansen Underwood,Booty Bay,21
2848,Glyx Brewright,Booty Bay,21
2849,Qixdi Goodstitch,Booty Bay,21
2850,Broken Tooth,Leopard,55
2851,Urda,Orgrimmar,76
2852,Enslaved Druid of the Talon,Friendly,31
2853,Freed Druid of the Talon,Friendly,31
2855,Snang,Orgrimmar,76
2856,Angrun,Orgrimmar,76
2857,Thund,Orgrimmar,76
2858,Gringer,Orgrimmar,76
2859,Gyll,Ironforge,47
2860,Sigrun Ironhew,Ironforge,47
2861,Gorrik,Orgrimmar,76
2870,Henria Derth,Alliance Generic,189
2876,Grunenstur Balindom,Alliance Generic,189
2878,Peria Lamenur,Ironforge,47
2879,Karrina Mekenda,Ironforge,47
2880,Hurom Juggendolf,Alliance Generic,189
2881,Durdek Karrin,Ironforge,47
2887,Prismatic Exile,Elemental,74
2888,Garek,Friendly,31
2892,Stonevault Seer,Trogg,32
2893,Stonevault Bonesnapper,Trogg,32
2894,Stonevault Shaman,Trogg,32
2906,Dustbelcher Warrior,Ogre,38
2907,Dustbelcher Mystic,Ogre,38
2908,Grawl,Orgrimmar,76
16059,Theldren,Beast - Raptor,42
2910,Prospector Ryedol,Ironforge,47
2911,Archaeologist Flagongut,Ironforge,47
2912,Chief Archaeologist Greywhisker,Ironforge,47
2913,Archaeologist Hollee,Ironforge,47
2914,Snake,Ambient,148
2915,Hammertoe's Spirit,Friendly,31
2916,Historian Karnik,Ironforge,47
2917,Prospector Remtravel,Ironforge,47
2918,Advisor Belgrum,Ironforge,47
2919,Fam'retor Guardian,Elemental,74
2920,Lucien Tosselwrench,Friendly,31
2921,Lotwil Veriatus,Friendly,31
2922,Servo,Victim,36
2923,Mangy Silvermane,Beast - Wolf,29
2924,Silvermane Wolf,Beast - Wolf,29
2925,Silvermane Howler,Beast - Wolf,29
2926,Silvermane Stalker,Beast - Wolf,29
2927,Vicious Owlbeast,Monster,14
2928,Primitive Owlbeast,Monster,14
2929,Savage Owlbeast,Monster,14
2930,Sentinel Glynda Nal'Shea,Darnassus,69
2931,Zaricotl,Monster,14
2932,Magregan Deepshadow,"Dwarf, Dark Iron",48
2934,Keeper Bel'dugur,Undercity,68
2937,Dagun the Ravenous,Murloc,19
2941,Lanie Reed,Ironforge,47
2944,Boss Tho'grun,Ogre,38
2945,Murdaloc,Trogg,32
2946,Puppet of Helcular,Horde Generic,66
2947,Harken Windtotem,Horde Generic,66
2948,Mull Thunderhorn,Thunder Bluff,81
2949,Palemane Tanner,"Gnoll, Shadowhide",18
2950,Palemane Skinner,"Gnoll, Shadowhide",18
2951,Palemane Poacher,"Gnoll, Shadowhide",18
2952,Bristleback Quilboar,"Quilboar, Bristleback",85
2953,Bristleback Shaman,"Quilboar, Bristleback",85
2954,Bristleback Battleboar,"Quilboar, Bristleback",85
2955,Plainstrider,Creature,7
2956,Adult Plainstrider,Creature,7
2957,Elder Plainstrider,Creature,7
2958,Prairie Wolf,Beast - Wolf,29
2959,Prairie Stalker,Beast - Wolf,29
2960,Prairie Wolf Alpha,Beast - Wolf,29
2961,Mountain Cougar,Creature,7
2962,Windfury Harpy,Harpy,409
2963,Windfury Wind Witch,Harpy,409
2964,Windfury Sorceress,Harpy,409
2965,Windfury Matriarch,Harpy,409
2966,Battleboar,Monster,14
2967,Galak Centaur,"Centaur, Galak",91
2968,Galak Outrunner,"Centaur, Galak",91
2969,Wiry Swoop,Beast - Carrion Bird,669
2970,Swoop,Beast - Carrion Bird,669
2971,Taloned Swoop,Beast - Carrion Bird,669
2972,Kodo Calf,Creature,7
2973,Kodo Bull,Creature,7
2974,Kodo Matriarch,Creature,7
2975,Venture Co. Hireling,Venture Company,41
2976,Venture Co. Laborer,Venture Company,41
2977,Venture Co. Taskmaster,Venture Company,41
2978,Venture Co. Worker,Venture Company,41
2979,Venture Co. Supervisor,Venture Company,41
2980,Grull Hawkwind,Thunder Bluff,81
2981,Chief Hawkwind,Thunder Bluff,81
2982,Seer Graytongue,Thunder Bluff,81
2983,The Plains Vision,Friendly,31
2984,Seer Wiserunner,Thunder Bluff,81
2985,Ruul Eagletalon,Thunder Bluff,81
2986,Dorn Plainstalker,Thunder Bluff,81
2987,Eyahn Eagletalon,Horde Generic,66
2988,Morin Cloudstalker,Thunder Bluff,81
2989,Bael'dun Digger,Ironforge,47
2990,Bael'dun Appraiser,Ironforge,47
2991,Greatmother Hawkwind,Thunder Bluff,81
2992,Healing Ward V,"Quilboar, Razorfen",109
2993,Baine Bloodhoof,Thunder Bluff,81
2994,Ancestral Spirit,Thunder Bluff,81
2995,Tal,Thunder Bluff,81
2996,Torn,Thunder Bluff,81
2997,Jyn Stonehoof,Thunder Bluff,81
2998,Karn Stonehoof,Thunder Bluff,81
2999,Taur Stonehoof,Thunder Bluff,81
3000,Gibbert,Friendly,31
3001,Brek Stonehoof,Thunder Bluff,81
3002,Kurm Stonehoof,Thunder Bluff,81
3003,Fyr Mistrunner,Thunder Bluff,81
3004,Tepa,Thunder Bluff,81
3005,Mahu,Thunder Bluff,81
3007,Una,Thunder Bluff,81
3008,Mak,Thunder Bluff,81
3009,Bena Winterhoof,Thunder Bluff,81
3010,Mani Winterhoof,Thunder Bluff,81
3011,Teg Dawnstrider,Thunder Bluff,81
3012,Nata Dawnstrider,Thunder Bluff,81
3013,Komin Winterhoof,Thunder Bluff,81
3014,Nida Winterhoof,Thunder Bluff,81
3015,Kuna Thunderhorn,Thunder Bluff,81
3016,Tand,Thunder Bluff,81
3017,Nan Mistrunner,Thunder Bluff,81
3018,Hogor Thunderhoof,Thunder Bluff,81
3019,Delgo Ragetotem,Thunder Bluff,81
3020,Etu Ragetotem,Thunder Bluff,81
3021,Kard Ragetotem,Thunder Bluff,81
3022,Sunn Ragetotem,Thunder Bluff,81
3023,Sura Wildmane,Thunder Bluff,81
3024,Tah Winterhoof,Thunder Bluff,81
3025,Kaga Mistrunner,Thunder Bluff,81
3026,Aska Mistrunner,Thunder Bluff,81
3027,Naal Mistrunner,Thunder Bluff,81
3028,Kah Mistrunner,Thunder Bluff,81
3029,Sewa Mistrunner,Thunder Bluff,81
3030,Siln Skychaser,Thunder Bluff,81
3031,Tigor Skychaser,Thunder Bluff,81
3032,Beram Skychaser,Thunder Bluff,81
3033,Turak Runetotem,Thunder Bluff,81
3034,Sheal Runetotem,Thunder Bluff,81
3035,Flatland Cougar,Monster,14
3036,Kym Wildmane,Thunder Bluff,81
3037,Sheza Wildmane,Thunder Bluff,81
3038,Kary Thunderhorn,Thunder Bluff,81
3039,Holt Thunderhorn,Thunder Bluff,81
3040,Urek Thunderhorn,Thunder Bluff,81
3041,Torm Ragetotem,Thunder Bluff,81
3042,Sark Ragetotem,Thunder Bluff,81
3043,Ker Ragetotem,Thunder Bluff,81
3044,Miles Welsh,Undercity,68
3045,Malakai Cross,Undercity,68
3046,Father Cobb,Undercity,68
3047,Archmage Shymm,Undercity,68
3048,Ursyn Ghull,Undercity,68
3049,Thurston Xane,Undercity,68
3050,Veren Tallstrider,Thunder Bluff,81
3051,Supervisor Fizsprocket,Venture Company,41
3052,Skorn Whitecloud,Thunder Bluff,81
3053,Synge,Friendly,31
3054,Zarlman Two-Moons,Thunder Bluff,81
3055,Maur Raincaller,Thunder Bluff,81
3056,Ghost Howl,Beast - Wolf,29
3057,Cairne Bloodhoof,Thunder Bluff,81
3058,Arra'chea,Creature,7
3059,Harutt Thunderhorn,Thunder Bluff,81
3060,Gart Mistrunner,Thunder Bluff,81
3061,Lanka Farshot,Thunder Bluff,81
3062,Meela Dawnstrider,Thunder Bluff,81
3063,Krang Stonehoof,Thunder Bluff,81
3064,Gennia Runetotem,Thunder Bluff,81
3065,Yaw Sharpmane,Thunder Bluff,81
3066,Narm Skychaser,Thunder Bluff,81
3067,Pyall Silentstride,Thunder Bluff,81
3068,Mazzranache,Monster,14
3069,Chaw Stronghide,Thunder Bluff,81
3072,Kawnie Softbreeze,Thunder Bluff,81
3073,Marjak Keenblade,Thunder Bluff,81
3074,Varia Hardhide,Thunder Bluff,81
3075,Bronk Steelrage,Thunder Bluff,81
3076,Moorat Longstride,Thunder Bluff,81
3077,Mahnott Roughwound,Thunder Bluff,81
3078,Kennah Hawkseye,Thunder Bluff,81
3079,Varg Windwhisper,Thunder Bluff,81
3080,Harant Ironbrace,Thunder Bluff,81
3081,Wunna Darkmane,Thunder Bluff,81
3083,Honor Guard,Thunder Bluff,81
3084,Bluffwatcher,Thunder Bluff,81
3085,Gloria Femmel,Stormwind,72
3086,Gretchen Vogel,Stormwind,72
3087,Crystal Boughman,Stormwind,72
3088,Henry Chapal,Stormwind,72
3089,Sherman Femmel,Stormwind,72
3090,Gerald Crawley,Stormwind,72
3091,Franklin Hamar,Stormwind,72
3092,Tagain,Thunder Bluff,81
3093,Grod,Thunder Bluff,81
3094,Unseen,Creature,7
3095,Fela,Thunder Bluff,81
3096,Captured Servant of Azora,Friendly,31
3097,Bernard Brubaker,Stormwind,72
3098,Mottled Boar,Creature,7
3099,Dire Mottled Boar,Creature,7
3100,Elder Mottled Boar,Creature,7
3101,Vile Familiar,Monster,14
3102,Felstalker,Monster,14
3103,Makrura Clacker,Makrura,89
3104,Makrura Shellhide,Makrura,89
3105,Makrura Snapclaw,Makrura,89
3106,Pygmy Surf Crawler,Creature,7
3107,Surf Crawler,Creature,7
3108,Encrusted Surf Crawler,Creature,7
3110,Dreadmaw Crocolisk,Monster,14
3111,Razormane Quilboar,"Quilboar, Razormane 2",110
3112,Razormane Scout,"Quilboar, Razormane 2",110
3113,Razormane Dustrunner,"Quilboar, Razormane 2",110
3114,Razormane Battleguard,"Quilboar, Razormane 2",110
3115,Dustwind Harpy,Harpy,409
3116,Dustwind Pillager,Harpy,409
3117,Dustwind Savage,Harpy,409
3118,Dustwind Storm Witch,Harpy,409
3119,Kolkar Drudge,"Centaur, Kolkar",90
3120,Kolkar Outrunner,"Centaur, Kolkar",90
3121,Durotar Tiger,Monster,14
3122,Bloodtalon Taillasher,Beast - Raptor,42
3123,Bloodtalon Scythemaw,Beast - Raptor,42
3124,Scorpid Worker,Creature,7
3125,Clattering Scorpid,Scorpid,309
3126,Armored Scorpid,Scorpid,309
3127,Venomtail Scorpid,Scorpid,309
3128,Kul Tiras Sailor,Stormwind,72
3129,Kul Tiras Marine,Stormwind,72
3130,Thunder Lizard,Monster,14
3131,Lightning Hide,Monster,14
3133,Herble Baubbletump,Gnomeregan Exiles,54
3134,Kzixx,Booty Bay,21
3135,Malissa,Stormwind,72
3136,Clarise Gnarltree,Stormwind,72
3137,Matt Johnson,Stormwind,72
3138,Scott Carevin,Stormwind,72
3139,Gar'Thok,Orgrimmar,76
3140,Lar Prowltusk,Darkspear Trolls,530
3141,Makrura Elder,Makrura,89
3142,Orgnil Soulscar,Orgrimmar,76
3143,Gornek,Orgrimmar,76
3144,Eitrigg,Orgrimmar,76
3145,Zureetha Fargaze,Orgrimmar,76
3147,Furl Scornbrow,Orgrimmar,76
3149,Nez'raz,Orgrimmar,76
3150,Hin Denburg,Orgrimmar,76
3153,Frang,Orgrimmar,76
3154,Jen'shan,Darkspear Trolls,530
3155,Rwag,Orgrimmar,76
3156,Nartok,Orgrimmar,76
3157,Shikrik,Orgrimmar,76
3158,Duokna,Orgrimmar,76
3159,Kzan Thornslash,Orgrimmar,76
3160,Huklah,Orgrimmar,76
3161,Rarc,Orgrimmar,76
3162,Burdrak Harglhelm,Ironforge,47
3163,Uhgar,Orgrimmar,76
3164,Jark,Orgrimmar,76
3165,Ghrawt,Orgrimmar,76
3166,Cutac,Orgrimmar,76
3167,Wuark,Orgrimmar,76
3168,Flakk,Orgrimmar,76
3169,Tarshaw Jaggedscar,Orgrimmar,76
3170,Kaplak,Orgrimmar,76
3171,Thotar,Orgrimmar,76
3172,Dhugru Gorelust,Orgrimmar,76
3173,Swart,Orgrimmar,76
3174,Dwukk,Orgrimmar,76
3175,Krunn,Orgrimmar,76
3177,Turuk Amberstill,Ironforge,47
3178,Stuart Fleming,Stormwind,72
3179,Harold Riggs,Stormwind,72
3180,Dark Iron Entrepreneur,Friendly,31
3181,Fremal Doohickey,Gnomeregan Exiles,54
3182,Junder Brokk,Ironforge,47
3183,Yarrog Baneshadow,Monster,14
3184,Miao'zan,Darkspear Trolls,530
3185,Mishiki,Darkspear Trolls,530
3186,K'waii,Darkspear Trolls,530
3187,Tai'tasi,Darkspear Trolls,530
3188,Master Gadrin,Darkspear Trolls,530
3189,Kor'ghan,Darkspear Trolls,530
3190,Rhinag,Darkspear Trolls,530
3191,Cook Torka,Orgrimmar,76
3192,Lieutenant Benedict,Stormwind,72
3193,Misha Tor'kren,Orgrimmar,76
3194,Vel'rin Fang,Darkspear Trolls,530
3195,Burning Blade Thug,Burning Blade,429
3196,Burning Blade Neophyte,Burning Blade,429
3197,Burning Blade Fanatic,Burning Blade,429
3198,Burning Blade Apprentice,Burning Blade,429
3199,Burning Blade Cultist,Burning Blade,429
3203,Fizzle Darkstorm,Burning Blade,429
3204,Gazz'uz,Monster,14
3205,Zalazane,Monster,14
3206,Voodoo Troll,Monster,14
3207,Hexed Troll,Monster,14
3208,Margoz,Orgrimmar,76
3209,Brave Windfeather,Thunder Bluff,81
3210,Brave Proudsnout,Thunder Bluff,81
3211,Brave Lightninghorn,Thunder Bluff,81
3212,Brave Ironhorn,Thunder Bluff,81
3213,Brave Running Wolf,Thunder Bluff,81
3214,Brave Greathoof,Thunder Bluff,81
3215,Brave Strongbash,Thunder Bluff,81
3216,Neeru Fireblade,Orgrimmar,76
3217,Brave Dawneagle,Thunder Bluff,81
3218,Brave Swiftwind,Thunder Bluff,81
3219,Brave Leaping Deer,Thunder Bluff,81
3220,Brave Darksky,Thunder Bluff,81
3221,Brave Rockhorn,Thunder Bluff,81
3222,Brave Wildrunner,Thunder Bluff,81
3223,Brave Rainchaser,Thunder Bluff,81
3224,Brave Cloudmane,Thunder Bluff,81
3225,Corrupted Mottled Boar,Monster,14
3226,Corrupted Scorpid,Scorpid,309
3227,Corrupted Bloodtalon Scythemaw,Beast - Raptor,42
3228,Corrupted Surf Crawler,Monster,14
3229,"\""Squealer\"" Thornmantle",Monster,14
3230,Nazgrel,Orgrimmar,76
3231,Corrupted Dreadmaw Crocolisk,Monster,14
3232,Bristleback Interloper,"Quilboar, Bristleback",85
3233,Lorekeeper Raintotem,Thunder Bluff,81
3234,Lost Barrens Kodo,Creature,7
3235,Greater Barrens Kodo,Creature,7
3236,Barrens Kodo,Creature,7
3237,Wooly Kodo,Creature,7
3238,Stormhide,Monster,14
3239,Thunderhead,Monster,14
3240,Stormsnout,Monster,14
3241,Savannah Patriarch,Monster,14
3242,Zhevra Runner,Creature,7
3243,Savannah Highmane,Monster,14
3244,Greater Plainstrider,Creature,7
3245,Ornery Plainstrider,Monster,14
3246,Fleeting Plainstrider,Creature,7
3247,Thunderhawk Hatchling,Monster,14
3248,Barrens Giraffe,Creature,7
3249,Greater Thunderhawk,Monster,14
3250,Silithid Creeper,Scorpid,309
3251,Silithid Grub,Scorpid,309
3252,Silithid Swarmer,Scorpid,309
3253,Silithid Harvester,Silithid,249
3254,Sunscale Lashtail,Beast - Raptor,42
3255,Sunscale Screecher,Beast - Raptor,42
3256,Sunscale Scytheclaw,Beast - Raptor,42
3257,Ishamuhale,Beast - Raptor,42
3258,Bristleback Hunter,"Quilboar, Bristleback",85
3260,Bristleback Water Seeker,"Quilboar, Bristleback",85
3261,Bristleback Thornweaver,"Quilboar, Bristleback",85
3263,Bristleback Geomancer,"Quilboar, Bristleback",85
3265,Razormane Hunter,"Quilboar, Razormane 2",110
3266,Razormane Defender,"Quilboar, Razormane 2",110
3267,Razormane Water Seeker,"Quilboar, Razormane 2",110
3268,Razormane Thornweaver,"Quilboar, Razormane 2",110
3269,Razormane Geomancer,"Quilboar, Razormane 2",110
3270,Elder Mystic Razorsnout,"Quilboar, Razormane 2",110
3271,Razormane Mystic,"Quilboar, Razormane 2",110
3272,Kolkar Wrangler,"Centaur, Kolkar",90
3273,Kolkar Stormer,"Centaur, Kolkar",90
3274,Kolkar Pack Runner,"Centaur, Kolkar",90
3275,Kolkar Marauder,"Centaur, Kolkar",90
3276,Witchwing Harpy,Harpy,409
3277,Witchwing Roguefeather,Harpy,409
3278,Witchwing Slayer,Harpy,409
3279,Witchwing Ambusher,Harpy,409
3280,Witchwing Windcaller,Harpy,409
3281,Sarkoth,Monster,14
3282,Venture Co. Mercenary,Venture Company,41
3283,Venture Co. Enforcer,Venture Company,41
3284,Venture Co. Drudger,Venture Company,41
3285,Venture Co. Peon,Venture Company,41
3286,Venture Co. Overseer,Venture Company,41
3287,Hana'zua,Darkspear Trolls,530
3289,Spirit of Minshina,Friendly,31
3290,Deek Fizzlebizz,Gnomeregan Exiles,54
3291,Greishan Ironstove,Ironforge,47
3292,Brewmaster Drohn,Orgrimmar,76
3293,Rezlak,Ratchet,470
3294,Ophek,Orgrimmar,76
3295,Sludge Beast,Beast - Wolf,29
3296,Orgrimmar Grunt,Orgrimmar,76
3297,Sen'jin Watcher,Darkspear Trolls,530
3298,Gabrielle Chase,Stormwind,72
3300,Adder,Creature,7
3301,Morgan Ladimore,Friendly,31
3304,Master Vornal,Darkspear Trolls,530
3305,Grisha,Orgrimmar,76
3306,Keldas,Darnassus,69
3309,Karus,Orgrimmar,76
3310,Doras,Orgrimmar,76
3312,Olvia,Orgrimmar,76
3313,Trak'gen,Orgrimmar,76
3314,Urtharo,Orgrimmar,76
3315,Tor'phan,Orgrimmar,76
3316,Handor,Orgrimmar,76
3317,Ollanus,Orgrimmar,76
3318,Koma,Orgrimmar,76
3319,Sana,Orgrimmar,76
3320,Soran,Orgrimmar,76
3321,Morgum,Orgrimmar,76
3322,Kaja,Orgrimmar,76
3323,Horthus,Orgrimmar,76
3324,Grol'dar,Orgrimmar,76
3325,Mirket,Orgrimmar,76
3326,Zevrost,Orgrimmar,76
3327,Gest,Orgrimmar,76
3328,Ormok,Orgrimmar,76
3329,Kor'jus,Orgrimmar,76
3330,Muragus,Orgrimmar,76
3331,Kareth,Orgrimmar,76
3332,Lumak,Orgrimmar,76
3333,Shankys,Orgrimmar,76
3334,Rekkul,Orgrimmar,76
3335,Hagrus,Orgrimmar,76
3336,Takrin Pathseeker,Orgrimmar,76
3337,Kargal Battlescar,Orgrimmar,76
3338,Sergra Darkthorn,Orgrimmar,76
3339,Captain Thalo'thas Brightsun,Ratchet,470
3341,Gann Stonespire,Thunder Bluff,81
3342,Shan'ti,Orgrimmar,76
3343,Grelkor,Frostwolf Clan,729
3344,Kardris Dreamseeker,Orgrimmar,76
3345,Godan,Orgrimmar,76
3346,Kithas,Orgrimmar,76
3347,Yelmak,Orgrimmar,76
3348,Kor'geld,Orgrimmar,76
3349,Ukra'nor,Orgrimmar,76
3350,Asoran,Orgrimmar,76
3351,Magenius,Orgrimmar,76
3352,Ormak Grimshot,Orgrimmar,76
3353,Grezz Ragefist,Orgrimmar,76
3354,Sorek,Orgrimmar,76
3355,Saru Steelfury,Orgrimmar,76
3356,Sumi,Orgrimmar,76
3357,Makaru,Orgrimmar,76
3358,Gorina,Orgrimmar,76
3359,Kiro,Orgrimmar,76
3360,Koru,Orgrimmar,76
3361,Shoma,Orgrimmar,76
3362,Ogunaro Wolfrunner,Orgrimmar,76
3363,Magar,Orgrimmar,76
3364,Borya,Orgrimmar,76
3365,Karolek,Orgrimmar,76
3366,Tamar,Orgrimmar,76
3367,Felika,Orgrimmar,76
3368,Borstan,Orgrimmar,76
3369,Gotri,Orgrimmar,76
3370,Urtrun Clanbringer,Orgrimmar,76
3371,Tamaro,Orgrimmar,76
3372,Sarlek,Orgrimmar,76
3373,Arnok,Orgrimmar,76
3374,Bael'dun Excavator,Ironforge,47
3375,Bael'dun Foreman,Ironforge,47
3376,Bael'dun Soldier,Ironforge,47
3377,Bael'dun Rifleman,Ironforge,47
3378,Bael'dun Officer,Ironforge,47
3379,Burning Blade Bruiser,Burning Blade,429
3380,Burning Blade Acolyte,Burning Blade,429
3381,Southsea Brigand,Southsea Freebooters,573
3382,Southsea Cannoneer,Southsea Freebooters,573
3383,Southsea Cutthroat,Southsea Freebooters,573
3384,Southsea Privateer,Southsea Freebooters,573
3385,Theramore Marine,"Human, Theramore",108
3386,Theramore Preserver,"Human, Theramore",108
3387,Jorn Skyseer,Horde Generic,66
3388,Mahren Skyseer,Friendly,31
3389,Regthar Deathgate,Orgrimmar,76
3390,Apothecary Helbrim,Undercity,68
3391,Gazlowe,Ratchet,470
3392,Prospector Khazgorm,Ironforge,47
3393,Captain Fairmount,"Human, Theramore",108
3394,Barak Kodobane,Monster,14
3395,Verog the Dervish,Demon,73
3396,Hezrul Bloodmark,Monster,14
3397,Kolkar Bloodcharger,"Centaur, Kolkar",90
3398,Gesharahan,Monster,14
3399,Zamja,Darkspear Trolls,530
3400,Xen'to,Darkspear Trolls,530
3401,Shenthul,Darkspear Trolls,530
3402,Zando'zan,Darkspear Trolls,530
3403,Sian'tsu,Orgrimmar,76
3404,Jandi,Darkspear Trolls,530
3405,Zeal'aya,Darkspear Trolls,530
3406,Xor'juul,Orgrimmar,76
3407,Sian'dur,Orgrimmar,76
3408,Zel'mak,Orgrimmar,76
3409,Zendo'jian,Orgrimmar,76
3410,Jin'sora,Orgrimmar,76
3411,Denni'ka,Darkspear Trolls,530
3412,Nogg,Orgrimmar,76
3413,Sovik,Orgrimmar,76
3414,General Twinbraid,Ironforge,47
3415,Savannah Huntress,Monster,14
3416,Savannah Matriarch,Monster,14
3417,Living Flame,Defias Brotherhood,15
3418,Kirge Sternhorn,Thunder Bluff,81
3419,Apothecary Zamah,Undercity,68
3421,Feegly the Exiled,Orgrimmar,76
3424,Thunderhawk Cloudscraper,Monster,14
3425,Savannah Prowler,Monster,14
3426,Zhevra Charger,Creature,7
3428,Korran,Darkspear Trolls,530
3429,Thork,Orgrimmar,76
3430,Mangletooth,Orgrimmar,76
3431,Grenthar,Darkspear Trolls,530
3432,Mankrik,Orgrimmar,76
3433,Tatternack Steelforge,Orgrimmar,76
3434,Nak,Monster,14
3435,Lok Orcbane,Monster,14
3436,Kuz,Monster,14
3438,Kreenig Snarlsnout,"Quilboar, Razormane 2",110
3439,Wizzlecrank's Shredder,Ratchet,470
3441,Melor Stonehoof,Horde Generic,66
3442,Sputtervalve,Ratchet,470
3443,Grub,Orgrimmar,76
3444,Dig Rat,Creature,7
3445,Supervisor Lugwizzle,Venture Company,41
3446,Mebok Mizzyrix,Ratchet,470
3447,Pawe Mistrunner,Thunder Bluff,81
3448,Tonga Runetotem,Thunder Bluff,81
3449,Darsok Swiftdagger,Orgrimmar,76
3450,Defias Companion,Defias Brotherhood,15
3451,Pilot Wizzlecrank,Ratchet,470
3452,Serena Bloodfeather,Harpy,409
3453,Wharfmaster Dizzywig,Ratchet,470
3454,Cannoneer Smythe,"Human, Theramore",108
3455,Cannoneer Whessan,"Human, Theramore",108
3456,Razormane Pathfinder,"Quilboar, Razormane 2",110
3457,Razormane Stalker,"Quilboar, Razormane 2",110
3458,Razormane Seer,"Quilboar, Razormane 2",110
3459,Razormane Warfrenzy,"Quilboar, Razormane 2",110
3461,Oasis Snapjaw,Monster,14
3463,Wandering Barrens Giraffe,Creature,7
3464,Gazrog,Orgrimmar,76
3465,Gilthares Firebough,Friendly,31
3466,Zhevra Courser,Creature,7
3467,Baron Longshore,Southsea Freebooters,573
3468,Ancient of Lore,Darnassus,69
3469,Ancient of War,Darnassus,69
3470,Rathorian,Monster,14
3471,Tinkerer Sniggles,Monster,14
3472,Washte Pawne,Monster,14
3473,Owatanka,Monster,14
3474,Lakota'mani,Creature,7
3475,Echeyakee,Leopard,55
3476,Isha Awak,Monster,14
3477,Hraq,Orgrimmar,76
3478,Traugh,Orgrimmar,76
3479,Nargal Deatheye,Orgrimmar,76
3480,Moorane Hearthgrain,Orgrimmar,76
3481,Barg,Orgrimmar,76
3482,Tari'qa,Darkspear Trolls,530
3483,Jahan Hawkwing,Orgrimmar,76
3484,Kil'hala,Darkspear Trolls,530
3485,Wrahk,Orgrimmar,76
3486,Halija Whitestrider,Orgrimmar,76
3487,Kalyimah Stormcloud,Darkspear Trolls,530
3488,Uthrok,Orgrimmar,76
3489,Zargh,Orgrimmar,76
3490,Hula'mahi,Darkspear Trolls,530
3491,Ironzar,Ratchet,470
3492,Vexspindle,Ratchet,470
3493,Grazlix,Ratchet,470
3494,Tinkerwiz,Ratchet,470
3495,Gagsprocket,Ratchet,470
3496,Fuzruckle,Ratchet,470
3497,Kilxx,Ratchet,470
3498,Jazzik,Ratchet,470
3499,Ranik,Ratchet,470
3500,Tarhus,Thunder Bluff,81
3501,Horde Guard,Orgrimmar,76
4624,Booty Bay Bruiser,Booty Bay,21
3503,Silithid Protector,Monster,14
3504,Gil,Stormwind,72
3505,Pat,Stormwind,72
3507,Andi,Stormwind,72
3508,Mikey,Stormwind,72
3509,Geoff,Stormwind,72
3510,Twain,Stormwind,72
3511,Steven,Stormwind,72
3512,Jimmy,Stormwind,72
3513,Miss Danna,Stormwind,72
